"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"Q7SZN0",0.0379746835443038,0.0411392405063291,0.0537974683544304,0.0411392405063291,0.0126582278481013,0.060126582278481,0.0569620253164557,0.0727848101265823,0.0379746835443038,0.0886075949367089,0.069620253164557,0.0569620253164557,0.0221518987341772,0.0348101265822785,0.0379746835443038,0.069620253164557,0.0854430379746835,0.0316455696202532,0.0379746835443038,0.0506329113924051
"P79385",0.0788643533123028,0.0662460567823344,0.056782334384858,0.0504731861198738,0.028391167192429,0.0441640378548896,0.0473186119873817,0.0788643533123028,0.0189274447949527,0.0630914826498423,0.0851735015772871,0.0410094637223975,0.0189274447949527,0.0504731861198738,0.0347003154574132,0.0630914826498423,0.0504731861198738,0.0252365930599369,0.0378548895899054,0.0599369085173502
"Q5R7K9",0.0529801324503311,0.0596026490066225,0.0596026490066225,0.0463576158940397,0.0231788079470199,0.043046357615894,0.0662251655629139,0.076158940397351,0.0231788079470199,0.0629139072847682,0.0629139072847682,0.0695364238410596,0.0165562913907285,0.0231788079470199,0.043046357615894,0.0629139072847682,0.0695364238410596,0.0364238410596026,0.0562913907284768,0.0463576158940397
"Q58L90",0.0411392405063291,0.0379746835443038,0.0537974683544304,0.0411392405063291,0.0126582278481013,0.060126582278481,0.0537974683544304,0.069620253164557,0.0379746835443038,0.0886075949367089,0.069620253164557,0.060126582278481,0.0253164556962025,0.0411392405063291,0.0379746835443038,0.0632911392405063,0.0886075949367089,0.0316455696202532,0.0348101265822785,0.0506329113924051
"Q58L91",0.0379746835443038,0.0411392405063291,0.0506329113924051,0.0443037974683544,0.0126582278481013,0.0506329113924051,0.0537974683544304,0.069620253164557,0.0379746835443038,0.0886075949367089,0.069620253164557,0.0664556962025316,0.0253164556962025,0.0411392405063291,0.0379746835443038,0.0664556962025316,0.0886075949367089,0.0316455696202532,0.0348101265822785,0.0506329113924051
"P70490",0.0631229235880399,0.0598006644518272,0.0498338870431894,0.0431893687707641,0.0232558139534884,0.0465116279069767,0.0564784053156146,0.0897009966777409,0.026578073089701,0.0498338870431894,0.0963455149501661,0.053156146179402,0.0166112956810631,0.0365448504983389,0.026578073089701,0.0863787375415282,0.0564784053156146,0.026578073089701,0.0431893687707641,0.0498338870431894
"O18806",0.0566666666666667,0.0566666666666667,0.0466666666666667,0.0366666666666667,0.0133333333333333,0.0166666666666667,0.0666666666666667,0.0666666666666667,0.04,0.07,0.0866666666666667,0.05,0.03,0.04,0.05,0.11,0.0533333333333333,0.03,0.0333333333333333,0.0466666666666667
"Q28107",0.060126582278481,0.0474683544303797,0.069620253164557,0.0348101265822785,0.0189873417721519,0.0506329113924051,0.0569620253164557,0.0727848101265823,0.00949367088607595,0.0822784810126582,0.069620253164557,0.0759493670886076,0.0284810126582278,0.0379746835443038,0.0443037974683544,0.0727848101265823,0.0474683544303797,0.0348101265822785,0.0411392405063291,0.0443037974683544
"Q9GLP1",0.0569620253164557,0.0569620253164557,0.0822784810126582,0.0316455696202532,0.0158227848101266,0.0537974683544304,0.060126582278481,0.069620253164557,0.00632911392405063,0.0822784810126582,0.0569620253164557,0.0727848101265823,0.0284810126582278,0.0411392405063291,0.0348101265822785,0.0854430379746835,0.0474683544303797,0.0348101265822785,0.0411392405063291,0.0411392405063291
"P12263",0.0630914826498423,0.0599369085173502,0.0347003154574132,0.0378548895899054,0.0126182965299685,0.0252365930599369,0.0694006309148265,0.0694006309148265,0.0378548895899054,0.0630914826498423,0.0946372239747634,0.0378548895899054,0.0315457413249211,0.0347003154574132,0.0410094637223975,0.116719242902208,0.0599369085173502,0.028391167192429,0.0315457413249211,0.0504731861198738
"O88783",0.0537974683544304,0.0474683544303797,0.0569620253164557,0.0379746835443038,0.0189873417721519,0.0443037974683544,0.069620253164557,0.060126582278481,0.00949367088607595,0.0791139240506329,0.0664556962025316,0.0854430379746835,0.0253164556962025,0.0316455696202532,0.0379746835443038,0.0917721518987342,0.060126582278481,0.0316455696202532,0.0379746835443038,0.0537974683544304
"P00451",0.0504731861198738,0.0441640378548896,0.0410094637223975,0.0315457413249211,0.0126182965299685,0.0252365930599369,0.0694006309148265,0.0694006309148265,0.0378548895899054,0.0662460567823344,0.0883280757097792,0.056782334384858,0.0347003154574132,0.0473186119873817,0.0441640378548896,0.107255520504732,0.0599369085173502,0.028391167192429,0.0347003154574132,0.0504731861198738
"P12259",0.060126582278481,0.0537974683544304,0.0727848101265823,0.0284810126582278,0.0189873417721519,0.0537974683544304,0.0569620253164557,0.0664556962025316,0.00949367088607595,0.0917721518987342,0.060126582278481,0.0759493670886076,0.0284810126582278,0.0411392405063291,0.0379746835443038,0.0791139240506329,0.0537974683544304,0.0316455696202532,0.0411392405063291,0.0379746835443038
"P21956",0.0646258503401361,0.0612244897959184,0.0578231292517007,0.0408163265306122,0.0204081632653061,0.0442176870748299,0.0612244897959184,0.0884353741496599,0.0238095238095238,0.0408163265306122,0.0986394557823129,0.0510204081632653,0.0204081632653061,0.0340136054421769,0.0272108843537415,0.0918367346938776,0.0476190476190476,0.0272108843537415,0.0408163265306122,0.0578231292517007
"Q06194",0.0434782608695652,0.0434782608695652,0.040133779264214,0.0334448160535117,0.0133779264214047,0.0234113712374582,0.0802675585284281,0.0668896321070234,0.0367892976588629,0.0869565217391304,0.0869565217391304,0.0501672240802676,0.0334448160535117,0.040133779264214,0.0468227424749164,0.117056856187291,0.0568561872909699,0.0301003344481605,0.0301003344481605,0.040133779264214
"Q9DER7",0.0449826989619377,0.0380622837370242,0.0657439446366782,0.0519031141868512,0.0588235294117647,0.0726643598615917,0.0242214532871972,0.0899653979238754,0.013840830449827,0.0484429065743945,0.055363321799308,0.0519031141868512,0.0242214532871972,0.0449826989619377,0.0622837370242214,0.0761245674740484,0.0519031141868512,0.027681660899654,0.0519031141868512,0.0449826989619377
"O57460",0.0418118466898955,0.0452961672473868,0.0522648083623693,0.0627177700348432,0.0557491289198606,0.0696864111498258,0.0174216027874564,0.0940766550522648,0.00696864111498258,0.0452961672473868,0.0557491289198606,0.0522648083623693,0.0104529616724739,0.0452961672473868,0.0592334494773519,0.0940766550522648,0.0487804878048781,0.0278745644599303,0.0522648083623693,0.0627177700348432
"Q8JI28",0.0487804878048781,0.0348432055749129,0.0592334494773519,0.0627177700348432,0.0557491289198606,0.0696864111498258,0.0174216027874564,0.0871080139372822,0.0139372822299652,0.0452961672473868,0.0627177700348432,0.0592334494773519,0.0104529616724739,0.0418118466898955,0.0592334494773519,0.0801393728222996,0.0627177700348432,0.0278745644599303,0.0522648083623693,0.0487804878048781
"Q91ZV2",0.0498753117206983,0.0448877805486284,0.0498753117206983,0.0473815461346633,0.0199501246882793,0.0448877805486284,0.0399002493765586,0.0822942643391521,0.0199501246882793,0.0698254364089776,0.0798004987531172,0.0698254364089776,0.0149625935162095,0.0374064837905237,0.0623441396508728,0.0822942643391521,0.0698254364089776,0.0149625935162095,0.0423940149625935,0.057356608478803
"O43897",0.041522491349481,0.0519031141868512,0.0519031141868512,0.055363321799308,0.0519031141868512,0.0795847750865052,0.0173010380622837,0.0934256055363322,0.0103806228373702,0.041522491349481,0.0588235294117647,0.055363321799308,0.013840830449827,0.041522491349481,0.0657439446366782,0.0795847750865052,0.0588235294117647,0.027681660899654,0.055363321799308,0.0484429065743945
"P98070",0.039344262295082,0.0491803278688525,0.0524590163934426,0.0557377049180328,0.0557377049180328,0.059016393442623,0.0295081967213115,0.0885245901639344,0.0131147540983607,0.0557377049180328,0.0622950819672131,0.0622950819672131,0.00327868852459016,0.0524590163934426,0.0557377049180328,0.111475409836066,0.0295081967213115,0.0295081967213115,0.0491803278688525,0.0459016393442623
"Q96PD2",0.051980198019802,0.0420792079207921,0.0495049504950495,0.0445544554455446,0.0198019801980198,0.047029702970297,0.0445544554455446,0.0841584158415842,0.0222772277227723,0.0717821782178218,0.0668316831683168,0.0643564356435644,0.0198019801980198,0.0396039603960396,0.0717821782178218,0.0792079207920792,0.0668316831683168,0.0148514851485149,0.0445544554455446,0.0544554455445545
"Q9WVM6",0.055363321799308,0.041522491349481,0.0346020761245675,0.069204152249135,0.0519031141868512,0.0622837370242214,0.013840830449827,0.0934256055363322,0.0173010380622837,0.0484429065743945,0.0519031141868512,0.0588235294117647,0.0069204152249135,0.0588235294117647,0.0622837370242214,0.0899653979238754,0.055363321799308,0.027681660899654,0.0484429065743945,0.0519031141868512
"P98069",0.0360655737704918,0.0622950819672131,0.0262295081967213,0.0655737704918033,0.0491803278688525,0.0688524590163934,0.0229508196721311,0.101639344262295,0.0262295081967213,0.0524590163934426,0.0622950819672131,0.0229508196721311,0.0131147540983607,0.039344262295082,0.059016393442623,0.111475409836066,0.0524590163934426,0.019672131147541,0.0524590163934426,0.0557377049180328
"Q9Y6L7",0.0486111111111111,0.0451388888888889,0.0451388888888889,0.0625,0.0520833333333333,0.0694444444444444,0.0138888888888889,0.0972222222222222,0.0208333333333333,0.0381944444444444,0.0520833333333333,0.0555555555555556,0.0104166666666667,0.0590277777777778,0.0625,0.0833333333333333,0.0520833333333333,0.0277777777777778,0.0486111111111111,0.0555555555555556
"Q62381",0.0519031141868512,0.0519031141868512,0.0449826989619377,0.055363321799308,0.0519031141868512,0.0761245674740484,0.0173010380622837,0.100346020761246,0.013840830449827,0.041522491349481,0.055363321799308,0.055363321799308,0.0173010380622837,0.041522491349481,0.0622837370242214,0.0795847750865052,0.0519031141868512,0.027681660899654,0.0519031141868512,0.0519031141868512
"Q8R4W6",0.0595238095238095,0.0595238095238095,0.0515873015873016,0.0476190476190476,0.0357142857142857,0.0436507936507936,0.0198412698412698,0.103174603174603,0.0119047619047619,0.0555555555555556,0.0674603174603175,0.0555555555555556,0.0198412698412698,0.0634920634920635,0.0753968253968254,0.0515873015873016,0.0555555555555556,0.0119047619047619,0.0436507936507936,0.0674603174603175
"O57382",0.0557491289198606,0.0383275261324042,0.0452961672473868,0.0662020905923345,0.0557491289198606,0.0627177700348432,0.0209059233449477,0.0940766550522648,0.0104529616724739,0.0766550522648084,0.0592334494773519,0.0662020905923345,0.00696864111498258,0.0557491289198606,0.0522648083623693,0.0940766550522648,0.0418118466898955,0.024390243902439,0.0487804878048781,0.024390243902439
"P98063",0.0369127516778524,0.0402684563758389,0.0536912751677852,0.0704697986577181,0.0536912751677852,0.0671140939597315,0.0335570469798658,0.087248322147651,0.0302013422818792,0.0402684563758389,0.0402684563758389,0.087248322147651,0.00335570469798658,0.0704697986577181,0.0436241610738255,0.087248322147651,0.0369127516778524,0.0167785234899329,0.0436241610738255,0.0570469798657718
"Q91ZV3",0.0588235294117647,0.0420168067226891,0.0420168067226891,0.0476190476190476,0.0224089635854342,0.0560224089635854,0.0392156862745098,0.0896358543417367,0.0224089635854342,0.0756302521008403,0.0672268907563025,0.0504201680672269,0.0168067226890756,0.0392156862745098,0.0448179271708683,0.0868347338935574,0.0728291316526611,0.0168067226890756,0.0476190476190476,0.061624649859944
"P13497",0.0363036303630363,0.0627062706270627,0.0396039603960396,0.0594059405940594,0.0528052805280528,0.0594059405940594,0.0264026402640264,0.0858085808580858,0.0198019801980198,0.0495049504950495,0.0627062706270627,0.0528052805280528,0.0033003300330033,0.0528052805280528,0.0561056105610561,0.102310231023102,0.0396039603960396,0.0297029702970297,0.0528052805280528,0.0561056105610561
"Q15113",0.0650684931506849,0.0547945205479452,0.023972602739726,0.0479452054794521,0.0342465753424658,0.0547945205479452,0.0410958904109589,0.113013698630137,0.00684931506849315,0.023972602739726,0.0821917808219178,0.0376712328767123,0.00342465753424658,0.0513698630136986,0.102739726027397,0.0753424657534247,0.0856164383561644,0.0136986301369863,0.0308219178082192,0.0513698630136986
"Q9UKZ9",0.0541666666666667,0.0583333333333333,0.0541666666666667,0.0541666666666667,0.0333333333333333,0.0458333333333333,0.0291666666666667,0.108333333333333,0.0125,0.0541666666666667,0.0583333333333333,0.0458333333333333,0.0208333333333333,0.0708333333333333,0.0708333333333333,0.0666666666666667,0.0375,0.0125,0.0416666666666667,0.0708333333333333
"O08628",0.0592592592592593,0.0592592592592593,0.0296296296296296,0.0518518518518519,0.0259259259259259,0.0481481481481481,0.037037037037037,0.111111111111111,0.0111111111111111,0.0259259259259259,0.0703703703703704,0.0296296296296296,0.0148148148148148,0.0555555555555556,0.0851851851851852,0.0925925925925926,0.0740740740740741,0.0185185185185185,0.0333333333333333,0.0666666666666667
"Q61398",0.0629139072847682,0.0562913907284768,0.0264900662251656,0.0496688741721854,0.0231788079470199,0.0496688741721854,0.0397350993377483,0.105960264900662,0.00662251655629139,0.0231788079470199,0.0662251655629139,0.043046357615894,0.0132450331125828,0.0496688741721854,0.0993377483443709,0.0894039735099338,0.0827814569536424,0.0165562913907285,0.0298013245033113,0.0662251655629139
"O60494",0.0519031141868512,0.0519031141868512,0.069204152249135,0.0449826989619377,0.0311418685121107,0.0449826989619377,0.041522491349481,0.0830449826989619,0.0380622837370242,0.0588235294117647,0.0519031141868512,0.00346020761245675,0.013840830449827,0.0726643598615917,0.0588235294117647,0.110726643598616,0.0622837370242214,0.0173010380622837,0.0380622837370242,0.055363321799308
"Q8BQH6",0.0602836879432624,0.0319148936170213,0.0460992907801418,0.0390070921985816,0.0354609929078014,0.0425531914893617,0.024822695035461,0.109929078014184,0.0425531914893617,0.0212765957446809,0.0815602836879433,0.024822695035461,0.0141843971631206,0.0673758865248227,0.0780141843971631,0.0886524822695035,0.0354609929078014,0.0141843971631206,0.049645390070922,0.0921985815602837
"Q9TU53",0.0489795918367347,0.0448979591836735,0.0653061224489796,0.0571428571428571,0.0326530612244898,0.0326530612244898,0.0448979591836735,0.0938775510204082,0.036734693877551,0.0489795918367347,0.0653061224489796,0.00816326530612245,0.00816326530612245,0.0816326530612245,0.0530612244897959,0.118367346938776,0.0612244897959184,0.0122448979591837,0.0326530612244898,0.0530612244897959
"Q5VXM1",0.0442176870748299,0.0374149659863946,0.0408163265306122,0.0374149659863946,0.0374149659863946,0.0510204081632653,0.0408163265306122,0.108843537414966,0.0442176870748299,0.0204081632653061,0.115646258503401,0.0204081632653061,0.0136054421768707,0.0408163265306122,0.0952380952380952,0.0816326530612245,0.0476190476190476,0.0136054421768707,0.0442176870748299,0.0646258503401361
"Q60997",0.0267857142857143,0.0386904761904762,0.0833333333333333,0.0476190476190476,0.0357142857142857,0.0208333333333333,0.0327380952380952,0.0922619047619048,0.00892857142857143,0.0327380952380952,0.0535714285714286,0.00297619047619048,0.0178571428571429,0.0505952380952381,0.0654761904761905,0.12797619047619,0.0863095238095238,0.0119047619047619,0.0744047619047619,0.0892857142857143
"Q8N8Z6",0.0384615384615385,0.0521978021978022,0.0521978021978022,0.0576923076923077,0.0274725274725275,0.0412087912087912,0.0494505494505494,0.0961538461538462,0.021978021978022,0.0604395604395604,0.0769230769230769,0.0521978021978022,0.00824175824175824,0.0384615384615385,0.0384615384615385,0.112637362637363,0.0631868131868132,0.0164835164835165,0.0384615384615385,0.0576923076923077
"O70244",0.0447154471544715,0.0569105691056911,0.0934959349593496,0.0528455284552846,0.032520325203252,0.040650406504065,0.032520325203252,0.0894308943089431,0.032520325203252,0.0569105691056911,0.0650406504065041,0.00813008130081301,0.00813008130081301,0.0853658536585366,0.0487804878048781,0.113821138211382,0.0528455284552846,0.0121951219512195,0.040650406504065,0.032520325203252
"P25723",0.0303030303030303,0.0572390572390572,0.063973063973064,0.0707070707070707,0.0538720538720539,0.0505050505050505,0.0404040404040404,0.0707070707070707,0.0303030303030303,0.0404040404040404,0.0538720538720539,0.0505050505050505,0.0168350168350168,0.0538720538720539,0.0538720538720539,0.0875420875420875,0.037037037037037,0.00673400673400673,0.063973063973064,0.0673400673400673
"Q9JLB4",0.0492957746478873,0.0422535211267606,0.0845070422535211,0.0563380281690141,0.0316901408450704,0.0352112676056338,0.0316901408450704,0.0915492957746479,0.0422535211267606,0.0669014084507042,0.0598591549295775,0.00704225352112676,0.0105633802816901,0.0704225352112676,0.0528169014084507,0.105633802816901,0.0598591549295775,0.0176056338028169,0.0457746478873239,0.0387323943661972
"P42664",0.0714285714285714,0.0223214285714286,0.0714285714285714,0.03125,0.0401785714285714,0.0133928571428571,0.0357142857142857,0.0803571428571429,0.00446428571428571,0.0625,0.0535714285714286,0.0357142857142857,0.03125,0.0580357142857143,0.0535714285714286,0.111607142857143,0.09375,0.00892857142857143,0.0669642857142857,0.0535714285714286
"Q8NC67",0.0465116279069767,0.062015503875969,0.0426356589147287,0.0503875968992248,0.0465116279069767,0.062015503875969,0.0193798449612403,0.0658914728682171,0.0232558139534884,0.0736434108527132,0.0581395348837209,0.0542635658914729,0.0232558139534884,0.0697674418604651,0.0658914728682171,0.0930232558139535,0.0465116279069767,0.0155038759689922,0.0387596899224806,0.0426356589147287
"Q66TN7",0.0483870967741935,0.0193548387096774,0.0645161290322581,0.0451612903225806,0.032258064516129,0.0516129032258065,0.0419354838709677,0.0612903225806452,0.0354838709677419,0.0709677419354839,0.0806451612903226,0.0483870967741935,0.0161290322580645,0.0580645161290323,0.0580645161290323,0.0870967741935484,0.0419354838709677,0.0161290322580645,0.0451612903225806,0.0774193548387097
"Q9W332",0.0577507598784195,0.0577507598784195,0.0577507598784195,0.0729483282674772,0.0364741641337386,0.060790273556231,0.0151975683890578,0.088145896656535,0.0425531914893617,0.0638297872340425,0.0942249240121581,0.0303951367781155,0.00911854103343465,0.0395136778115502,0.0516717325227964,0.0911854103343465,0.0364741641337386,0.0151975683890578,0.0455927051671733,0.033434650455927
"C6K2K4",0.0569395017793594,0.0604982206405694,0.0462633451957295,0.0498220640569395,0.0498220640569395,0.0640569395017794,0.0213523131672598,0.0676156583629893,0.0213523131672598,0.0604982206405694,0.0569395017793594,0.0640569395017794,0.0249110320284698,0.0676156583629893,0.0604982206405694,0.0818505338078292,0.0427046263345196,0.0177935943060498,0.0391459074733096,0.0462633451957295
"Q8BNJ6",0.0569395017793594,0.0604982206405694,0.0462633451957295,0.0498220640569395,0.0498220640569395,0.0640569395017794,0.0213523131672598,0.0676156583629893,0.0213523131672598,0.0676156583629893,0.0569395017793594,0.0640569395017794,0.0249110320284698,0.0676156583629893,0.0604982206405694,0.0818505338078292,0.0427046263345196,0.0177935943060498,0.0391459074733096,0.0391459074733096
"Q90WD8",0.0483870967741935,0.0193548387096774,0.0612903225806452,0.0516129032258065,0.0354838709677419,0.0548387096774194,0.032258064516129,0.0612903225806452,0.032258064516129,0.067741935483871,0.0838709677419355,0.0516129032258065,0.0129032258064516,0.0645161290322581,0.0612903225806452,0.0838709677419355,0.0419354838709677,0.0129032258064516,0.0483870967741935,0.0741935483870968
"Q20176",0.0663900414937759,0.0497925311203319,0.04149377593361,0.0497925311203319,0.037344398340249,0.0746887966804979,0.033195020746888,0.0912863070539419,0.033195020746888,0.04149377593361,0.0663900414937759,0.029045643153527,0.00829875518672199,0.0539419087136929,0.0497925311203319,0.103734439834025,0.0580912863070539,0.00829875518672199,0.0539419087136929,0.0497925311203319
"P98092",0.027027027027027,0.0371621621621622,0.0641891891891892,0.0608108108108108,0.0135135135135135,0.0675675675675676,0.027027027027027,0.0777027027027027,0.00675675675675676,0.0945945945945946,0.0641891891891892,0.0574324324324324,0.0135135135135135,0.0405405405405405,0.097972972972973,0.0709459459459459,0.0574324324324324,0.0202702702702703,0.0371621621621622,0.0641891891891892
"Q8R4I7",0.0460992907801418,0.0531914893617021,0.0531914893617021,0.0531914893617021,0.0531914893617021,0.074468085106383,0.0319148936170213,0.0673758865248227,0.0141843971631206,0.0460992907801418,0.049645390070922,0.0602836879432624,0.024822695035461,0.074468085106383,0.074468085106383,0.0709219858156028,0.0425531914893617,0.0177304964539007,0.0390070921985816,0.0531914893617021
"Q8K480",0.0557491289198606,0.0209059233449477,0.0418118466898955,0.0418118466898955,0.0452961672473868,0.0487804878048781,0.0592334494773519,0.0801393728222996,0.0348432055749129,0.0383275261324042,0.0940766550522648,0.0174216027874564,0.0104529616724739,0.0522648083623693,0.0766550522648084,0.0940766550522648,0.0662020905923345,0.024390243902439,0.0418118466898955,0.0557491289198606
"Q9QZT0",0.056047197640118,0.0530973451327434,0.056047197640118,0.0383480825958702,0.0383480825958702,0.0589970501474926,0.0353982300884956,0.0530973451327434,0.023598820058997,0.0678466076696165,0.0825958702064897,0.0294985250737463,0.00884955752212389,0.0589970501474926,0.0412979351032448,0.109144542772861,0.0737463126843658,0.0117994100294985,0.0412979351032448,0.0619469026548673
"Q9NH13",0.036144578313253,0.0522088353413655,0.0682730923694779,0.036144578313253,0.036144578313253,0.0522088353413655,0.0200803212851406,0.100401606425703,0.0281124497991968,0.0522088353413655,0.0562248995983936,0.0642570281124498,0.00401606425702811,0.0562248995983936,0.0401606425702811,0.104417670682731,0.0642570281124498,0.0160642570281124,0.0642570281124498,0.0481927710843374
"Q86UP6",0.0439882697947214,0.032258064516129,0.0645161290322581,0.0381231671554252,0.0381231671554252,0.0557184750733138,0.0351906158357771,0.0527859237536657,0.00879765395894428,0.0733137829912024,0.0879765395894428,0.0469208211143695,0.0146627565982405,0.0527859237536657,0.0469208211143695,0.120234604105572,0.0821114369501466,0.00586510263929619,0.0410557184750733,0.0586510263929619
"Q8TDF5",0.0464285714285714,0.0535714285714286,0.0535714285714286,0.0464285714285714,0.0535714285714286,0.0821428571428571,0.0357142857142857,0.0678571428571429,0.0142857142857143,0.0642857142857143,0.0392857142857143,0.0535714285714286,0.0285714285714286,0.0714285714285714,0.0607142857142857,0.0821428571428571,0.0428571428571429,0.0178571428571429,0.0392857142857143,0.0464285714285714
"Q8NFP4",0.0452261306532663,0.050251256281407,0.0552763819095477,0.0603015075376884,0.0251256281407035,0.0351758793969849,0.0402010050251256,0.0954773869346734,0.0251256281407035,0.0603015075376884,0.0552763819095477,0.0402010050251256,0.0201005025125628,0.0452261306532663,0.0904522613065327,0.085427135678392,0.0653266331658292,0.0201005025125628,0.050251256281407,0.0351758793969849
