"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"B4GAP7",0.0802469135802469,0.0493827160493827,0.0288065843621399,0.0308641975308642,0.01440329218107,0.0473251028806584,0.0349794238683128,0.088477366255144,0.0102880658436214,0.0761316872427984,0.111111111111111,0.0329218106995885,0.037037037037037,0.065843621399177,0.0493827160493827,0.0761316872427984,0.0576131687242798,0.0164609053497942,0.0205761316872428,0.0720164609053498
"B3NSE1",0.0823045267489712,0.051440329218107,0.0329218106995885,0.0288065843621399,0.0164609053497942,0.0473251028806584,0.0329218106995885,0.0925925925925926,0.00823045267489712,0.0740740740740741,0.117283950617284,0.0288065843621399,0.0329218106995885,0.065843621399177,0.0473251028806584,0.065843621399177,0.0576131687242798,0.0164609053497942,0.0185185185185185,0.0823045267489712
"B3FWT8",0.0953947368421053,0.0460526315789474,0.0263157894736842,0.0131578947368421,0.0164473684210526,0.0164473684210526,0.0361842105263158,0.101973684210526,0.0164473684210526,0.0723684210526316,0.144736842105263,0.0394736842105263,0.0361842105263158,0.0822368421052632,0.0526315789473684,0.0493421052631579,0.0427631578947368,0.0230263157894737,0.0328947368421053,0.0559210526315789
"A0A0E4AZP4",0.0655737704918033,0.0426229508196721,0.019672131147541,0.0229508196721311,0.00327868852459016,0.0262295081967213,0.019672131147541,0.108196721311475,0.00655737704918033,0.0754098360655738,0.144262295081967,0.039344262295082,0.0262295081967213,0.0819672131147541,0.059016393442623,0.0524590163934426,0.0622950819672131,0.0229508196721311,0.0327868852459016,0.0885245901639344
"O43081",0.0849056603773585,0.0345911949685535,0.0345911949685535,0.0220125786163522,0.00628930817610063,0.0220125786163522,0.0125786163522013,0.0817610062893082,0.0188679245283019,0.10062893081761,0.0974842767295598,0.0440251572327044,0.0471698113207547,0.10377358490566,0.050314465408805,0.0408805031446541,0.0786163522012579,0.0314465408805031,0.0283018867924528,0.059748427672956
"B3MG58",0.0841889117043121,0.0513347022587269,0.026694045174538,0.0328542094455852,0.0143737166324435,0.0472279260780287,0.0308008213552361,0.0882956878850103,0.0123203285420945,0.0718685831622177,0.112936344969199,0.0287474332648871,0.0328542094455852,0.0677618069815195,0.0492813141683778,0.0677618069815195,0.0616016427104723,0.0164271047227926,0.0205338809034908,0.082135523613963
"B4KR05",0.0780590717299578,0.0485232067510548,0.029535864978903,0.0337552742616034,0.0168776371308017,0.040084388185654,0.0337552742616034,0.0907172995780591,0.00210970464135021,0.069620253164557,0.111814345991561,0.0274261603375527,0.040084388185654,0.0654008438818565,0.0464135021097046,0.069620253164557,0.0632911392405063,0.0210970464135021,0.0253164556962025,0.0864978902953586
"Q6FRT6",0.0925266903914591,0.0355871886120996,0.0284697508896797,0.0106761565836299,0.0355871886120996,0.0391459074733096,0.0177935943060498,0.0604982206405694,0.0106761565836299,0.0782918149466192,0.110320284697509,0.0391459074733096,0.0249110320284698,0.128113879003559,0.0427046263345196,0.0533807829181495,0.0533807829181495,0.0284697508896797,0.0569395017793594,0.0533807829181495
"B4J913",0.0739219712525667,0.0513347022587269,0.0328542094455852,0.0349075975359343,0.0225872689938398,0.0472279260780287,0.026694045174538,0.0924024640657084,0.00616016427104723,0.0739219712525667,0.117043121149897,0.0287474332648871,0.0369609856262834,0.0616016427104723,0.0472279260780287,0.0698151950718686,0.0574948665297741,0.0164271047227926,0.0225872689938398,0.080082135523614
"B4P624",0.0759753593429158,0.0513347022587269,0.0287474332648871,0.0328542094455852,0.0184804928131417,0.0451745379876797,0.0308008213552361,0.0924024640657084,0.0082135523613963,0.0657084188911704,0.11088295687885,0.0328542094455852,0.0328542094455852,0.0657084188911704,0.0472279260780287,0.0677618069815195,0.0616016427104723,0.0164271047227926,0.0225872689938398,0.0924024640657084
"Q10487",0.0812720848056537,0.03886925795053,0.0247349823321555,0,0.00706713780918728,0.0424028268551237,0.0212014134275618,0.0565371024734982,0.0106007067137809,0.0989399293286219,0.11660777385159,0.0459363957597173,0.0282685512367491,0.088339222614841,0.0459363957597173,0.0848056537102474,0.049469964664311,0.0353356890459364,0.0565371024734982,0.0671378091872792
"P38124",0.0954063604240283,0.0565371024734982,0.0282685512367491,0.0247349823321555,0.0318021201413428,0.0353356890459364,0.0106007067137809,0.0600706713780919,0.0141342756183746,0.0706713780918728,0.123674911660777,0.0247349823321555,0.0212014134275618,0.11660777385159,0.0424028268551237,0.03886925795053,0.049469964664311,0.0247349823321555,0.0600706713780919,0.0706713780918728
"Q9USN4",0.0792079207920792,0.0363036303630363,0.0231023102310231,0.0165016501650165,0.0099009900990099,0.033003300330033,0.0198019801980198,0.0891089108910891,0.0165016501650165,0.0924092409240924,0.125412541254125,0.0396039603960396,0.033003300330033,0.0693069306930693,0.0528052805280528,0.0693069306930693,0.0759075907590759,0.0297029702970297,0.0561056105610561,0.033003300330033
"Q7Z9I0",0.0802469135802469,0.0432098765432099,0.0349794238683128,0.0246913580246914,0.0205761316872428,0.0473251028806584,0.0185185185185185,0.0905349794238683,0.00205761316872428,0.0740740740740741,0.11522633744856,0.0205761316872428,0.0329218106995885,0.0637860082304527,0.0679012345679012,0.0473251028806584,0.0596707818930041,0.0267489711934156,0.0473251028806584,0.0823045267489712
"Q06451",0.119298245614035,0.0350877192982456,0.0245614035087719,0.0140350877192982,0.0175438596491228,0.0315789473684211,0.0210526315789474,0.0736842105263158,0.0140350877192982,0.0842105263157895,0.112280701754386,0.0491228070175439,0.0385964912280702,0.0736842105263158,0.0456140350877193,0.0526315789473684,0.0456140350877193,0.0280701754385965,0.0596491228070175,0.0596491228070175
"S4W288",0.075812274368231,0.0397111913357401,0.0180505415162455,0.0252707581227437,0.0036101083032491,0.0216606498194946,0.0216606498194946,0.104693140794224,0.0072202166064982,0.0685920577617329,0.15884476534296,0.0433212996389892,0.0288808664259928,0.075812274368231,0.0613718411552347,0.0505415162454874,0.0613718411552347,0.0180505415162455,0.036101083032491,0.0794223826714801
"A1Z8N1",0.0802469135802469,0.0493827160493827,0.0288065843621399,0.0329218106995885,0.0164609053497942,0.0473251028806584,0.0308641975308642,0.0925925925925926,0.00823045267489712,0.0720164609053498,0.121399176954733,0.0308641975308642,0.0329218106995885,0.0699588477366255,0.0473251028806584,0.0617283950617284,0.0576131687242798,0.0164609053497942,0.0205761316872428,0.0823045267489712
"B4LPX5",0.080168776371308,0.0485232067510548,0.029535864978903,0.0316455696202532,0.0168776371308017,0.040084388185654,0.0337552742616034,0.0907172995780591,0.00210970464135021,0.069620253164557,0.111814345991561,0.029535864978903,0.0421940928270042,0.0654008438818565,0.0464135021097046,0.0738396624472574,0.0569620253164557,0.0210970464135021,0.0253164556962025,0.0843881856540084
"S0DZN4",0.0896551724137931,0.0517241379310345,0.0241379310344828,0.0206896551724138,0.0137931034482759,0.0344827586206897,0.0172413793103448,0.0689655172413793,0.0103448275862069,0.0551724137931034,0.127586206896552,0.0310344827586207,0.0241379310344828,0.096551724137931,0.0482758620689655,0.0862068965517241,0.0586206896551724,0.0344827586206897,0.0413793103448276,0.0655172413793104
"O94528",0.0950704225352113,0.0387323943661972,0.0246478873239437,0.00704225352112676,0.0105633802816901,0.0387323943661972,0.0140845070422535,0.0563380281690141,0.0176056338028169,0.102112676056338,0.112676056338028,0.0316901408450704,0.0316901408450704,0.102112676056338,0.0422535211267606,0.0915492957746479,0.0387323943661972,0.0352112676056338,0.0492957746478873,0.0598591549295775
"O59738",0.0602836879432624,0.0460992907801418,0.0283687943262411,0.0283687943262411,0.0177304964539007,0.0212765957446809,0.0141843971631206,0.0780141843971631,0.0212765957446809,0.117021276595745,0.0851063829787234,0.0283687943262411,0.0354609929078014,0.0780141843971631,0.0460992907801418,0.0709219858156028,0.0460992907801418,0.0319148936170213,0.0709219858156028,0.074468085106383
"B4QBN2",0.0740740740740741,0.051440329218107,0.0267489711934156,0.0329218106995885,0.0164609053497942,0.0473251028806584,0.0308641975308642,0.0905349794238683,0.00823045267489712,0.0761316872427984,0.123456790123457,0.0308641975308642,0.0329218106995885,0.0740740740740741,0.0473251028806584,0.065843621399177,0.0596707818930041,0.0164609053497942,0.0185185185185185,0.0761316872427984
"P53283",0.12280701754386,0.0350877192982456,0.0245614035087719,0.0140350877192982,0.0175438596491228,0.0315789473684211,0.0210526315789474,0.0701754385964912,0.0140350877192982,0.0842105263157895,0.112280701754386,0.0491228070175439,0.0385964912280702,0.0736842105263158,0.0456140350877193,0.0526315789473684,0.0456140350877193,0.0280701754385965,0.0596491228070175,0.0596491228070175
"P54723",0.0980392156862745,0.053921568627451,0.0245098039215686,0.0122549019607843,0.00735294117647059,0.0367647058823529,0.0318627450980392,0.0955882352941176,0.0122549019607843,0.115196078431373,0.132352941176471,0.017156862745098,0.0392156862745098,0.0686274509803922,0.0343137254901961,0.0465686274509804,0.0735294117647059,0.0147058823529412,0.017156862745098,0.0686274509803922
"B6HNK5",0.0952380952380952,0.0349206349206349,0.0222222222222222,0.0126984126984127,0.0158730158730159,0.0253968253968254,0.019047619047619,0.0952380952380952,0.0126984126984127,0.104761904761905,0.0984126984126984,0.0317460317460317,0.0349206349206349,0.0666666666666667,0.0666666666666667,0.053968253968254,0.0317460317460317,0.0253968253968254,0.053968253968254,0.0984126984126984
"A0A089FRP6",0.0944055944055944,0.0454545454545455,0.013986013986014,0.0174825174825175,0.0034965034965035,0.0314685314685315,0.0174825174825175,0.0874125874125874,0.0104895104895105,0.048951048951049,0.178321678321678,0.0244755244755245,0.0244755244755245,0.0804195804195804,0.0559440559440559,0.0594405594405594,0.0594405594405594,0.027972027972028,0.041958041958042,0.0769230769230769
"G0R6T1",0.111455108359133,0.0402476780185759,0.0247678018575851,0.0123839009287926,0.0123839009287926,0.0247678018575851,0.0247678018575851,0.0990712074303406,0.00928792569659443,0.0990712074303406,0.0897832817337461,0.0309597523219814,0.0402476780185759,0.0619195046439628,0.0681114551083591,0.0464396284829721,0.0340557275541796,0.0247678018575851,0.0557275541795666,0.0897832817337461
"D7PHY8",0.0918032786885246,0.039344262295082,0.0262295081967213,0.00983606557377049,0.0163934426229508,0.0327868852459016,0.019672131147541,0.104918032786885,0.019672131147541,0.0655737704918033,0.101639344262295,0.0295081967213115,0.0426229508196721,0.0721311475409836,0.0491803278688525,0.0655737704918033,0.059016393442623,0.0327868852459016,0.059016393442623,0.0622950819672131
"Q6FNQ2",0.0817843866171004,0.0315985130111524,0.0315985130111524,0.0483271375464684,0.0278810408921933,0.0408921933085502,0.0204460966542751,0.0780669144981413,0.0130111524163569,0.0762081784386617,0.115241635687732,0.0539033457249071,0.0241635687732342,0.0576208178438662,0.050185873605948,0.0929368029739777,0.0520446096654275,0.016728624535316,0.033457249070632,0.0539033457249071
"P45598",0.105011933174224,0.0477326968973747,0.0310262529832936,0.0214797136038186,0.00954653937947494,0.0334128878281623,0.0262529832935561,0.0859188544152745,0.00477326968973747,0.0644391408114559,0.124105011933174,0.0286396181384248,0.0572792362768496,0.0644391408114559,0.0238663484486874,0.0668257756563246,0.0644391408114559,0.0238663484486874,0.0214797136038186,0.0954653937947494
"Q6FQ03",0.116788321167883,0.0255474452554745,0.0291970802919708,0.0145985401459854,0.0182481751824818,0.0364963503649635,0.0182481751824818,0.0693430656934307,0.0109489051094891,0.0802919708029197,0.116788321167883,0.0547445255474453,0.0401459854014599,0.0766423357664234,0.0474452554744526,0.0401459854014599,0.0510948905109489,0.0255474452554745,0.072992700729927,0.0547445255474453
"P0AE25",0.114832535885167,0.0478468899521531,0.0311004784688995,0.0191387559808612,0.00956937799043062,0.0358851674641148,0.0239234449760766,0.0837320574162679,0.00478468899521531,0.0741626794258373,0.126794258373206,0.0287081339712919,0.0598086124401914,0.0645933014354067,0.0239234449760766,0.0645933014354067,0.0645933014354067,0.0239234449760766,0.0239234449760766,0.0741626794258373
"P0AE24",0.114832535885167,0.0478468899521531,0.0311004784688995,0.0191387559808612,0.00956937799043062,0.0358851674641148,0.0239234449760766,0.0837320574162679,0.00478468899521531,0.0741626794258373,0.126794258373206,0.0287081339712919,0.0598086124401914,0.0645933014354067,0.0239234449760766,0.0645933014354067,0.0645933014354067,0.0239234449760766,0.0239234449760766,0.0741626794258373
"C0SPB2",0.0922330097087379,0.0266990291262136,0.029126213592233,0.0242718446601942,0.00485436893203883,0.0364077669902913,0.0121359223300971,0.106796116504854,0.00970873786407767,0.0995145631067961,0.155339805825243,0.0461165048543689,0.029126213592233,0.0606796116504854,0.0364077669902913,0.0485436893203883,0.0558252427184466,0.0194174757281553,0.0266990291262136,0.0800970873786408
"Q2U5H8",0.0669014084507042,0.0457746478873239,0.0176056338028169,0.00704225352112676,0.0105633802816901,0.0352112676056338,0.028169014084507,0.073943661971831,0.0211267605633803,0.0809859154929577,0.105633802816901,0.0211267605633803,0.0422535211267606,0.0880281690140845,0.0492957746478873,0.0669014084507042,0.0669014084507042,0.0352112676056338,0.0633802816901408,0.073943661971831
"Q9HDX4",0.0769230769230769,0.0334448160535117,0.0267558528428094,0.0133779264214047,0.0100334448160535,0.0468227424749164,0.0334448160535117,0.0668896321070234,0.0100334448160535,0.0836120401337793,0.120401337792642,0.0501672240802676,0.0334448160535117,0.0869565217391304,0.0434782608695652,0.0702341137123746,0.0501672240802676,0.0267558528428094,0.0367892976588629,0.0802675585284281
"Q12256",0.0882352941176471,0.0457516339869281,0.00980392156862745,0.0130718954248366,0.00980392156862745,0.0326797385620915,0.0196078431372549,0.0686274509803922,0.0130718954248366,0.0849673202614379,0.101307189542484,0.0555555555555556,0.0392156862745098,0.0882352941176471,0.0588235294117647,0.0588235294117647,0.0490196078431373,0.0326797385620915,0.042483660130719,0.0882352941176471
"A0ST42",0.124137931034483,0.0551724137931034,0.0344827586206897,0.0103448275862069,0,0.0310344827586207,0.0275862068965517,0.0586206896551724,0.00689655172413793,0.0862068965517241,0.127586206896552,0.0241379310344828,0.0448275862068966,0.0586206896551724,0.0551724137931034,0.0827586206896552,0.0586206896551724,0.0310344827586207,0.0413793103448276,0.0413793103448276
"P32071",0.0742049469964664,0.03886925795053,0.0318021201413428,0.0106007067137809,0.00706713780918728,0.03886925795053,0.0106007067137809,0.0848056537102474,0.0106007067137809,0.106007067137809,0.109540636042403,0.0318021201413428,0.0282685512367491,0.088339222614841,0.049469964664311,0.0812720848056537,0.049469964664311,0.0247349823321555,0.049469964664311,0.0742049469964664
"Q5ABU7",0.0714285714285714,0.0408163265306122,0.0306122448979592,0.0136054421768707,0.00680272108843537,0.0374149659863946,0.0136054421768707,0.0680272108843537,0.0136054421768707,0.108843537414966,0.102040816326531,0.0340136054421769,0.0272108843537415,0.105442176870748,0.0442176870748299,0.0680272108843537,0.0714285714285714,0.0238095238095238,0.0340136054421769,0.0850340136054422
"P28873",0.0714285714285714,0.0408163265306122,0.0306122448979592,0.0136054421768707,0.00680272108843537,0.0374149659863946,0.0136054421768707,0.0680272108843537,0.0136054421768707,0.112244897959184,0.102040816326531,0.0340136054421769,0.0272108843537415,0.105442176870748,0.0442176870748299,0.0680272108843537,0.0714285714285714,0.0238095238095238,0.0340136054421769,0.0816326530612245
"P53943",0.0551470588235294,0.0422794117647059,0.0294117647058824,0.0367647058823529,0.0257352941176471,0.0367647058823529,0.0238970588235294,0.0827205882352941,0.0110294117647059,0.0882352941176471,0.112132352941176,0.0459558823529412,0.0294117647058824,0.0680147058823529,0.0441176470588235,0.0900735294117647,0.0716911764705882,0.0165441176470588,0.0367647058823529,0.0533088235294118
"Q7PIR5",0.0745341614906832,0.041407867494824,0.020703933747412,0.0331262939958592,0.0124223602484472,0.0476190476190476,0.0269151138716356,0.093167701863354,0.010351966873706,0.082815734989648,0.118012422360248,0.041407867494824,0.0393374741200828,0.0559006211180124,0.041407867494824,0.0848861283643892,0.0559006211180124,0.020703933747412,0.020703933747412,0.0786749482401656
"Q17NV8",0.0841683366733467,0.0360721442885772,0.0260521042084168,0.0420841683366733,0.0100200400801603,0.0420841683366733,0.0400801603206413,0.0841683366733467,0.0100200400801603,0.0781563126252505,0.112224448897796,0.0440881763527054,0.0400801603206413,0.0661322645290581,0.0400801603206413,0.0761523046092184,0.0561122244488978,0.0180360721442886,0.0240480961923848,0.0701402805611222
"Q8BG39",0.0681818181818182,0.0262237762237762,0.0314685314685315,0.048951048951049,0.020979020979021,0.0681818181818182,0.0332167832167832,0.0769230769230769,0.0227272727272727,0.0664335664335664,0.0944055944055944,0.0541958041958042,0.0472027972027972,0.0786713286713287,0.0262237762237762,0.0699300699300699,0.0524475524475524,0.020979020979021,0.0402097902097902,0.0524475524475524
"P30606",0.0565552699228792,0.0411311053984576,0.038560411311054,0.0462724935732648,0.0154241645244216,0.0411311053984576,0.038560411311054,0.0976863753213368,0.012853470437018,0.105398457583548,0.0925449871465296,0.0437017994858612,0.0308483290488432,0.0591259640102828,0.0359897172236504,0.089974293059126,0.0668380462724936,0.0102827763496144,0.0231362467866324,0.0539845758354756
